Date,Product,Sales,Type,Lower_Bound,Upper_Bound
2025-03-14,Product A,799,Actual,799,799
2025-03-15,Product A,793,Actual,793,793
2025-03-16,Product A,807,Actual,807,807
2025-03-17,Product A,805,Actual,805,805
2025-03-18,Product A,801,Actual,801,801
2025-03-19,Product A,818,Actual,818,818
2025-03-20,Product A,805,Actual,805,805
2025-03-21,Product A,792,Actual,792,792
2025-03-22,Product A,801,Actual,801,801
2025-03-23,Product A,790,Actual,790,790
2025-03-24,Product A,809,Actual,809,809
2025-03-25,Product A,813,Actual,813,813
2025-03-26,Product A,835,Actual,835,835
2025-03-27,Product A,827,Actual,827,827
2025-03-28,Product A,791,Actual,791,791
2025-03-29,Product A,793,Actual,793,793
2025-03-30,Product A,791,Actual,791,791
2025-03-31,Product A,805,Actual,805,805
2025-04-01,Product A,813,Actual,813,813
2025-04-02,Product A,817,Actual,817,817
2025-04-03,Product A,821,Actual,821,821
2025-04-04,Product A,818,Actual,818,818
2025-04-05,Product A,789,Actual,789,789
2025-04-06,Product A,808,Actual,808,808
2025-04-07,Product A,803,Actual,803,803
2025-04-08,Product A,822,Actual,822,822
2025-04-09,Product A,834,Actual,834,834
2025-04-10,Product A,817,Actual,817,817
2025-04-11,Product A,800,Actual,800,800
2025-04-12,Product A,795,Actual,795,795
2025-04-13,Product A,782,Actual,782,782
2025-04-14,Product A,825,Actual,825,825
2025-04-15,Product A,815,Actual,815,815
2025-04-16,Product A,825,Actual,825,825
2025-04-17,Product A,827,Actual,827,827
2025-04-18,Product A,801,Actual,801,801
2025-04-19,Product A,797,Actual,797,797
2025-04-20,Product A,803,Actual,803,803
2025-04-21,Product A,817,Actual,817,817
2025-04-22,Product A,812,Actual,812,812
2025-04-23,Product A,839,Actual,839,839
2025-04-24,Product A,822,Actual,822,822
2025-04-25,Product A,805,Actual,805,805
2025-04-26,Product A,806,Actual,806,806
2025-04-27,Product A,808,Actual,808,808
2025-04-28,Product A,820,Actual,820,820
2025-04-29,Product A,804,Actual,804,804
2025-04-30,Product A,836,Actual,836,836
2025-05-01,Product A,828,Actual,828,828
2025-05-02,Product A,796,Actual,796,796
2025-05-03,Product A,806,Actual,806,806
2025-05-04,Product A,797,Actual,797,797
2025-05-05,Product A,816,Actual,816,816
2025-05-06,Product A,829,Actual,829,829
2025-05-07,Product A,812,Actual,812,812
2025-05-08,Product A,806,Actual,806,806
2025-05-09,Product A,819,Actual,819,819
2025-05-10,Product A,795,Actual,795,795
2025-05-11,Product A,784,Actual,784,784
2025-05-12,Product A,800,Actual,800,800
2025-05-13,Product A,815,Actual,815,815
2025-05-14,Product A,821,Actual,821,821
2025-05-15,Product A,825,Actual,825,825
2025-05-16,Product A,799,Actual,799,799
2025-05-17,Product A,790,Actual,790,790
2025-05-18,Product A,795,Actual,795,795
2025-05-19,Product A,814,Actual,814,814
2025-05-20,Product A,816,Actual,816,816
2025-05-21,Product A,810,Actual,810,810
2025-05-22,Product A,820,Actual,820,820
2025-05-23,Product A,793,Actual,793,793
2025-05-24,Product A,808,Actual,808,808
2025-05-25,Product A,779,Actual,779,779
2025-05-26,Product A,819,Actual,819,819
2025-05-27,Product A,821,Actual,821,821
2025-05-28,Product A,823,Actual,823,823
2025-05-29,Product A,802,Actual,802,802
2025-05-30,Product A,800,Actual,800,800
2025-05-31,Product A,795,Actual,795,795
2025-06-01,Product A,773,Actual,773,773
2025-06-02,Product A,803,Actual,803,803
2025-06-03,Product A,835,Actual,835,835
2025-06-04,Product A,822,Actual,822,822
2025-06-05,Product A,811,Actual,811,811
2025-06-06,Product A,792,Actual,792,792
2025-06-07,Product A,795,Actual,795,795
2025-06-08,Product A,792,Actual,792,792
2025-06-09,Product A,799,Actual,799,799
2025-06-10,Product A,821,Actual,821,821
2025-06-11,Product A,831,Actual,831,831
2025-06-12,Product A,816,Actual,816,816
2025-06-13,Product A,791,Actual,791,791
2025-06-14,Product A,790,Actual,790,790
2025-06-15,Product A,783,Actual,783,783
2025-06-16,Product A,794,Actual,794,794
2025-06-17,Product A,808,Actual,808,808
2025-06-18,Product A,818,Actual,818,818
2025-06-19,Product A,789,Actual,789,789
2025-06-20,Product A,777,Actual,777,777
2025-06-21,Product A,777,Actual,777,777
2025-06-22,Product A,784,Actual,784,784
2025-06-23,Product A,806,Actual,806,806
2025-06-24,Product A,803,Actual,803,803
2025-06-25,Product A,793,Actual,793,793
2025-06-26,Product A,804,Actual,804,804
2025-06-27,Product A,780,Actual,780,780
2025-06-28,Product A,778,Actual,778,778
2025-06-29,Product A,764,Actual,764,764
2025-06-30,Product A,786,Actual,786,786
2025-07-01,Product A,820,Actual,820,820
2025-07-02,Product A,785,Actual,785,785
2025-07-03,Product A,809,Actual,809,809
2025-07-04,Product A,788,Actual,788,788
2025-07-05,Product A,788,Actual,788,788
2025-07-06,Product A,775,Actual,775,775
2025-07-07,Product A,778,Actual,778,778
2025-07-08,Product A,786,Actual,786,786
2025-07-09,Product A,801,Actual,801,801
2025-07-10,Product A,803,Actual,803,803
2025-07-11,Product A,773,Actual,773,773
2025-07-12,Product A,795,Actual,795,795
2025-07-13,Product A,788,Actual,788,788
2025-07-14,Product A,793,Actual,793,793
2025-07-15,Product A,795,Actual,795,795
2025-07-16,Product A,806,Actual,806,806
2025-07-17,Product A,781,Actual,781,781
2025-07-18,Product A,782,Actual,782,782
2025-07-19,Product A,765,Actual,765,765
2025-07-20,Product A,772,Actual,772,772
2025-07-21,Product A,771,Actual,771,771
2025-07-22,Product A,817,Actual,817,817
2025-07-23,Product A,799,Actual,799,799
2025-07-24,Product A,766,Actual,766,766
2025-07-25,Product A,765,Actual,765,765
2025-07-26,Product A,755,Actual,755,755
2025-07-27,Product A,791,Actual,791,791
2025-07-28,Product A,793,Actual,793,793
2025-07-29,Product A,798,Actual,798,798
2025-07-30,Product A,788,Actual,788,788
2025-07-31,Product A,770,Actual,770,770
2025-08-01,Product A,761,Actual,761,761
2025-08-02,Product A,761,Actual,761,761
2025-08-03,Product A,763,Actual,763,763
2025-08-04,Product A,763,Actual,763,763
2025-08-05,Product A,790,Actual,790,790
2025-08-06,Product A,796,Actual,796,796
2025-08-07,Product A,779,Actual,779,779
2025-08-08,Product A,774,Actual,774,774
2025-08-09,Product A,765,Actual,765,765
2025-08-10,Product A,779,Actual,779,779
2025-08-11,Product A,774,Actual,774,774
2025-08-12,Product A,779,Actual,779,779
2025-08-13,Product A,789,Actual,789,789
2025-08-14,Product A,771,Actual,771,771
2025-08-15,Product A,756,Actual,756,756
2025-08-16,Product A,750,Actual,750,750
2025-08-17,Product A,755,Actual,755,755
2025-08-18,Product A,788,Actual,788,788
2025-08-19,Product A,775,Actual,775,775
2025-08-20,Product A,787,Actual,787,787
2025-08-21,Product A,791,Actual,791,791
2025-08-22,Product A,784,Actual,784,784
2025-08-23,Product A,754,Actual,754,754
2025-08-24,Product A,760,Actual,760,760
2025-08-25,Product A,797,Actual,797,797
2025-08-26,Product A,780,Actual,780,780
2025-08-27,Product A,807,Actual,807,807
2025-08-28,Product A,777,Actual,777,777
2025-08-29,Product A,777,Actual,777,777
2025-08-30,Product A,756,Actual,756,756
2025-08-31,Product A,766,Actual,766,766
2025-09-01,Product A,764,Actual,764,764
2025-09-02,Product A,786,Actual,786,786
2025-09-03,Product A,793,Actual,793,793
2025-09-04,Product A,782,Actual,782,782
2025-09-05,Product A,766,Actual,766,766
2025-09-06,Product A,748,Actual,748,748
2025-09-07,Product A,748,Actual,748,748
2025-09-08,Product A,775,Actual,775,775
2025-09-09,Product A,795,Actual,795,795
2025-09-10,Product A,799,Actual,799,799
2025-09-11,Product A,775,Actual,775,775
2025-09-12,Product A,764,Actual,764,764
2025-09-13,Product A,756,Actual,756,756
2025-09-14,Product A,762,Actual,762,762
2025-09-15,Product A,770,Actual,770,770
2025-09-16,Product A,806,Actual,806,806
2025-09-17,Product A,793,Actual,793,793
2025-09-18,Product A,766,Actual,766,766
2025-09-19,Product A,773,Actual,773,773
2025-09-20,Product A,740,Actual,740,740
2025-09-21,Product A,755,Actual,755,755
2025-09-22,Product A,762,Actual,762,762
2025-09-23,Product A,799,Actual,799,799
2025-09-24,Product A,779,Actual,779,779
2025-09-25,Product A,764,Actual,764,764
2025-09-26,Product A,766,Actual,766,766
2025-09-27,Product A,743,Actual,743,743
2025-09-28,Product A,752,Actual,752,752
2025-09-29,Product A,773,Actual,773,773
2025-09-30,Product A,784,Actual,784,784
2025-10-01,Product A,805,Actual,805,805
2025-10-02,Product A,787,Actual,787,787
2025-10-03,Product A,763,Actual,763,763
2025-10-04,Product A,785,Actual,785,785
2025-10-05,Product A,763,Actual,763,763
2025-10-06,Product A,782,Actual,782,782
2025-10-07,Product A,782,Actual,782,782
2025-10-08,Product A,784,Actual,784,784
2025-10-09,Product A,766,Actual,766,766
2025-10-10,Product A,764,Actual,764,764
2025-10-11,Product A,751,Actual,751,751
2025-10-12,Product A,778,Actual,778,778
2025-10-13,Product A,782,Actual,782,782
2025-10-14,Product A,790,Actual,790,790
2025-10-15,Product A,795,Actual,795,795
2025-10-16,Product A,759,Actual,759,759
2025-10-17,Product A,772,Actual,772,772
2025-10-18,Product A,766,Actual,766,766
2025-10-19,Product A,783,Actual,783,783
2025-10-20,Product A,767,Actual,767,767
2025-10-21,Product A,799,Actual,799,799
2025-10-22,Product A,794,Actual,794,794
2025-10-23,Product A,782,Actual,782,782
2025-10-24,Product A,773,Actual,773,773
2025-10-25,Product A,776,Actual,776,776
2025-10-26,Product A,773,Actual,773,773
2025-10-27,Product A,780,Actual,780,780
2025-10-28,Product A,801,Actual,801,801
2025-10-29,Product A,807,Actual,807,807
2025-10-30,Product A,805,Actual,805,805
2025-10-31,Product A,781,Actual,781,781
2025-11-01,Product A,770,Actual,770,770
2025-11-02,Product A,775,Actual,775,775
2025-11-03,Product A,784,Actual,784,784
2025-11-04,Product A,806,Actual,806,806
2025-11-05,Product A,801,Actual,801,801
2025-11-06,Product A,786,Actual,786,786
2025-11-07,Product A,787,Actual,787,787
2025-11-08,Product A,767,Actual,767,767
2025-11-09,Product A,790,Actual,790,790
2025-11-10,Product A,793,Actual,793,793
2025-11-11,Product A,811,Actual,811,811
2025-11-12,Product A,799,Actual,799,799
2025-11-13,Product A,800,Actual,800,800
2025-11-14,Product A,786,Actual,786,786
2025-11-15,Product A,781,Actual,781,781
2025-11-16,Product A,778,Actual,778,778
2025-11-17,Product A,799,Actual,799,799
2025-11-18,Product A,806,Actual,806,806
2025-11-19,Product A,814,Actual,814,814
2025-11-20,Product A,819,Actual,819,819
2025-11-21,Product A,810,Actual,810,810
2025-11-22,Product A,782,Actual,782,782
2025-11-23,Product A,788,Actual,788,788
2025-11-24,Product A,821,Actual,821,821
2025-11-25,Product A,808,Actual,808,808
2025-11-26,Product A,815,Actual,815,815
2025-11-27,Product A,832,Actual,832,832
2025-11-28,Product A,804,Actual,804,804
2025-11-29,Product A,797,Actual,797,797
2025-11-30,Product A,813,Actual,813,813
2025-12-01,Product A,796,Actual,796,796
2025-12-02,Product A,821,Actual,821,821
2025-12-03,Product A,825,Actual,825,825
2025-12-04,Product A,807,Actual,807,807
2025-12-05,Product A,790,Actual,790,790
2025-12-06,Product A,814,Actual,814,814
2025-12-07,Product A,799,Actual,799,799
2025-12-08,Product A,816,Actual,816,816
2025-12-09,Product A,835,Actual,835,835
2025-12-10,Product A,810,Actual,810,810
2025-12-11,Product A,831,Actual,831,831
2025-12-12,Product A,796,Actual,796,796
2025-12-13,Product A,817,Actual,817,817
2025-12-14,Product A,821,Actual,821,821
2025-12-15,Product A,817,Actual,817,817
2025-12-16,Product A,842,Actual,842,842
2025-12-17,Product A,845,Actual,845,845
2025-12-18,Product A,828,Actual,828,828
2025-12-19,Product A,812,Actual,812,812
2025-12-20,Product A,823,Actual,823,823
2025-12-21,Product A,834,Actual,834,834
2025-12-22,Product A,823,Actual,823,823
2025-12-23,Product A,848,Actual,848,848
2025-12-24,Product A,827,Actual,827,827
2025-12-25,Product A,848,Actual,848,848
2025-12-26,Product A,837,Actual,837,837
2025-12-27,Product A,817,Actual,817,817
2025-12-28,Product A,808,Actual,808,808
2025-12-29,Product A,845,Actual,845,845
2025-12-30,Product A,853,Actual,853,853
2025-12-31,Product A,841,Actual,841,841
2026-01-01,Product A,828,Actual,828,828
2026-01-02,Product A,827,Actual,827,827
2026-01-03,Product A,833,Actual,833,833
2026-01-04,Product A,844,Actual,844,844
2026-01-05,Product A,857,Actual,857,857
2026-01-06,Product A,849,Actual,849,849
2026-01-07,Product A,838,Actual,838,838
2026-01-08,Product A,851,Actual,851,851
2026-01-09,Product A,816,Actual,816,816
2026-01-10,Product A,823,Actual,823,823
2026-01-11,Product A,828,Actual,828,828
2026-01-12,Product A,863,Actual,863,863
2026-01-13,Product A,864,Actual,864,864
2026-01-14,Product A,867,Actual,867,867
2026-01-15,Product A,855,Actual,855,855
2026-01-16,Product A,843,Actual,843,843
2026-01-17,Product A,834,Actual,834,834
2026-01-18,Product A,849,Actual,849,849
2026-01-19,Product A,844,Actual,844,844
2026-01-20,Product A,851,Actual,851,851
2026-01-21,Product A,883,Actual,883,883
2026-01-22,Product A,882,Actual,882,882
2026-01-23,Product A,826,Actual,826,826
2026-01-24,Product A,847,Actual,847,847
2026-01-25,Product A,860,Actual,860,860
2026-01-26,Product A,853,Actual,853,853
2026-01-27,Product A,896,Actual,896,896
2026-01-28,Product A,869,Actual,869,869
2026-01-29,Product A,859,Actual,859,859
2026-01-30,Product A,854,Actual,854,854
2026-01-31,Product A,838,Actual,838,838
2026-02-01,Product A,867,Actual,867,867
2026-02-02,Product A,865,Actual,865,865
2026-02-03,Product A,869,Actual,869,869
2026-02-04,Product A,888,Actual,888,888
2026-02-05,Product A,882,Actual,882,882
2026-02-06,Product A,868,Actual,868,868
2026-02-07,Product A,863,Actual,863,863
2026-02-08,Product A,864,Actual,864,864
2026-02-09,Product A,866,Actual,866,866
2026-02-10,Product A,881,Actual,881,881
2026-02-11,Product A,914,Actual,914,914
2026-02-12,Product A,889,Actual,889,889
2026-02-13,Product A,869,Actual,869,869
2026-02-14,Product A,858,Actual,858,858
2026-02-15,Product A,857,Actual,857,857
2026-02-16,Product A,880,Actual,880,880
2026-02-17,Product A,882,Actual,882,882
2026-02-18,Product A,883,Actual,883,883
2026-02-19,Product A,879,Actual,879,879
2026-02-20,Product A,875,Actual,875,875
2026-02-21,Product A,869,Actual,869,869
2026-02-22,Product A,888,Actual,888,888
2026-02-23,Product A,887,Actual,887,887
2026-02-24,Product A,888,Actual,888,888
2026-02-25,Product A,897,Actual,897,897
2026-02-26,Product A,883,Actual,883,883
2026-02-27,Product A,881,Actual,881,881
2026-02-28,Product A,880,Actual,880,880
2026-03-01,Product A,871,Actual,871,871
2026-03-02,Product A,894,Actual,894,894
2026-03-03,Product A,902,Actual,902,902
2026-03-04,Product A,901,Actual,901,901
2026-03-05,Product A,890,Actual,890,890
2026-03-06,Product A,888,Actual,888,888
2026-03-07,Product A,863,Actual,863,863
2026-03-08,Product A,872,Actual,872,872
2026-03-09,Product A,893,Actual,893,893
2026-03-10,Product A,896,Actual,896,896
2026-03-11,Product A,909,Actual,909,909
2026-03-12,Product A,912,Actual,912,912
2026-03-13,Product A,904,Actual,904,904
2026-03-14,Product A,876,Actual,876,876
2026-03-15,Product A,880,Actual,880,880
2026-03-16,Product A,879,Actual,879,879
2026-03-17,Product A,908,Actual,908,908
2026-03-18,Product A,913,Actual,913,913
2026-03-19,Product A,897,Actual,897,897
2026-03-20,Product A,904,Actual,904,904
2026-03-21,Product A,871,Actual,871,871
2026-03-22,Product A,877,Actual,877,877
2026-03-23,Product A,904,Actual,904,904
2026-03-24,Product A,918,Actual,918,918
2026-03-25,Product A,916,Actual,916,916
2026-03-26,Product A,896,Actual,896,896
2026-03-27,Product A,872,Actual,872,872
2026-03-28,Product A,898,Actual,898,898
2026-03-29,Product A,882,Actual,882,882
2026-03-30,Product A,903,Actual,903,903
2026-03-31,Product A,919,Actual,919,919
2026-04-01,Product A,917,Actual,917,917
2026-04-02,Product A,900,Actual,900,900
2026-04-03,Product A,891,Actual,891,891
2026-04-04,Product A,884,Actual,884,884
2026-04-05,Product A,878,Actual,878,878
2026-04-06,Product A,907,Actual,907,907
2026-04-07,Product A,905,Actual,905,905
2026-04-08,Product A,932,Actual,932,932
2026-04-09,Product A,921,Actual,921,921
2026-04-10,Product A,882,Actual,882,882
2026-04-11,Product A,872,Actual,872,872
2026-04-12,Product A,897,Actual,897,897
2026-04-13,Product A,901,Actual,901,901
2026-04-14,Product A,922,Actual,922,922
2026-04-15,Product A,921,Actual,921,921
2026-04-16,Product A,907,Actual,907,907
2026-04-17,Product A,891,Actual,891,891
2026-04-18,Product A,884,Actual,884,884
2026-04-19,Product A,891,Actual,891,891
2026-04-20,Product A,903,Actual,903,903
2026-04-21,Product A,916,Actual,916,916
2026-04-22,Product A,903,Actual,903,903
2026-04-23,Product A,921,Actual,921,921
2026-04-24,Product A,904,Actual,904,904
2026-04-25,Product A,888,Actual,888,888
2026-04-26,Product A,892,Actual,892,892
2026-04-27,Product A,913,Actual,913,913
2026-04-28,Product A,914,Actual,914,914
2026-04-29,Product A,916,Actual,916,916
2026-04-30,Product A,897,Actual,897,897
2026-05-01,Product A,903,Actual,903,903
2026-05-02,Product A,881,Actual,881,881
2026-05-03,Product A,874,Actual,874,874
2026-05-04,Product A,914,Actual,914,914
2026-05-05,Product A,902,Actual,902,902
2026-05-06,Product A,936,Actual,936,936
2026-05-07,Product A,898,Actual,898,898
2026-05-08,Product A,887,Actual,887,887
2026-05-09,Product A,881,Actual,881,881
2026-05-10,Product A,882,Actual,882,882
2026-05-11,Product A,900,Actual,900,900
2026-05-12,Product A,903,Actual,903,903
2026-05-13,Product A,906,Actual,906,906
2026-05-14,Product A,909,Actual,909,909
2026-05-15,Product A,912,Actual,912,912
2026-05-16,Product A,881,Actual,881,881
2026-05-17,Product A,887,Actual,887,887
2026-05-18,Product A,881,Actual,881,881
2026-05-19,Product A,912,Actual,912,912
2026-05-20,Product A,918,Actual,918,918
2026-05-21,Product A,906,Actual,906,906
2026-05-22,Product A,909,Actual,909,909
2026-05-23,Product A,880,Actual,880,880
2026-05-24,Product A,877,Actual,877,877
2026-05-25,Product A,899,Actual,899,899
2026-05-26,Product A,906,Actual,906,906
2026-05-27,Product A,916,Actual,916,916
2026-05-28,Product A,902,Actual,902,902
2026-05-29,Product A,882,Actual,882,882
2026-05-30,Product A,897,Actual,897,897
2026-05-31,Product A,904,Actual,904,904
2026-06-01,Product A,879,Actual,879,879
2026-06-02,Product A,886,Actual,886,886
2026-06-03,Product A,907,Actual,907,907
2026-06-04,Product A,902,Actual,902,902
2026-06-05,Product A,885,Actual,885,885
2026-06-06,Product A,889,Actual,889,889
2026-06-07,Product A,862,Actual,862,862
2026-06-08,Product A,877,Actual,877,877
2026-06-09,Product A,896,Actual,896,896
2026-06-10,Product A,920,Actual,920,920
2026-06-11,Product A,886,Actual,886,886
2026-06-12,Product A,887,Actual,887,887
2026-06-13,Product A,848,Actual,848,848
2026-06-14,Product A,850,Actual,850,850
2026-06-15,Product A,899,Actual,899,899
2026-06-16,Product A,903,Actual,903,903
